PageName,ElementCount,PopupOpened,WindowCount,HasIframes,IframeCount,ProcessingTime_ms,PageURL,PageTitle,ErrorOccurred,ErrorMessage,Timestamp,InputCount,SelectCount,TextareaCount,TotalInputElements,VisibleInputs,HiddenInputs
Authorise Proxy Directory,0,Yes,2,Yes,1,8190,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise Proxy Directory - Model Bank,No,,2026-02-02 23:18:13,221,0,0,221,0,221
Replay and Sync Errors,0,Yes,2,No,0,12341,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Replay Sync Errors - Model Bank,No,,2026-02-02 23:18:29,0,0,0,0,0,0
Replay and Sync Errors,0,Yes,2,No,0,12499,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Replay Sync Errors - Model Bank,No,,2026-02-02 23:18:49,0,0,0,0,0,0
Account Sync Errors,0,Yes,2,No,0,12535,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Account Sync Errors - Model Bank,No,,2026-02-02 23:19:09,0,0,0,0,0,0
Reservations in Sync Phase,0,Yes,2,No,0,12383,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Reservations in Sync - Model Bank,No,,2026-02-02 23:19:29,0,0,0,0,0,0
Reconciliation Results,0,Yes,2,No,0,12359,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,ACFAMS Recon Results - Model Bank,No,,2026-02-02 23:19:48,0,0,0,0,0,0
Reservations in Sync Phase-NonFin,0,Yes,2,No,0,12247,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Reservations in Sync - Model Bank,No,,2026-02-02 23:20:08,0,0,0,0,0,0
External Contract Details,0,Yes,2,No,0,12463,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,List of Microservice based Contract - Model Bank,No,,2026-02-02 23:20:28,0,0,0,0,0,0
External Contract Details,0,Yes,2,No,0,12286,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,List of Microservice based Contract - Model Bank,No,,2026-02-02 23:20:48,0,0,0,0,0,0
External Transaction Details,0,Yes,2,No,0,12216,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,List of Microservice based Txn - Model Bank,No,,2026-02-02 23:21:07,0,0,0,0,0,0
Mandate Management,0,Yes,2,No,0,14392,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Mandate Management - Model Bank,No,,2026-02-02 23:21:27,0,0,0,0,0,0
Mandate Management,0,Yes,2,No,0,14389,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Mandate Management - Model Bank,No,,2026-02-02 23:21:49,0,0,0,0,0,0
DD Management,0,Yes,2,No,0,15963,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Direct Debits - Model Bank,No,,2026-02-02 23:22:10,0,0,0,0,0,0
DD Management,0,Yes,2,No,0,15676,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Direct Debits - Model Bank,No,,2026-02-02 23:22:34,0,0,0,0,0,0
Mandate Received File/Bulk/Txns,0,Yes,2,No,0,12816,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,DD Received Files/Bulks/Txns - Model Bank,No,,2026-02-02 23:22:57,0,0,0,0,0,0
Mandate Received File/Bulk/Txns,0,Yes,2,No,0,13079,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,DD Received Files/Bulks/Txns - Model Bank,No,,2026-02-02 23:23:17,0,0,0,0,0,0
Mandate Sent File/Bulk/Txns,0,Yes,2,No,0,12928,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,DD Sent Files/Bulks/Txns List - Model Bank,No,,2026-02-02 23:23:38,0,0,0,0,0,0
Authorize Sent Bulk,0,Yes,2,No,0,12531,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorize/Delete DD Mandate Sent Bulk List - Model Bank,No,,2026-02-02 23:23:58,0,0,0,0,0,0
Product Catalog,0,Yes,2,No,0,16061,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,T24 Product Catalog - Model Bank,No,,2026-02-02 23:24:18,0,0,0,0,0,0
Product Catalog,0,Yes,2,No,0,12314,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,T24 Product Catalog - Model Bank,No,,2026-02-02 23:24:42,0,0,0,0,0,0
Product Catalog,0,Yes,2,No,0,12255,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,T24 Product Catalog - Model Bank,No,,2026-02-02 23:25:01,0,0,0,0,0,0
External Product Catalog,0,Yes,2,No,0,9254,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,AA Product Catalog (Retail) - Model Bank,No,,2026-02-02 23:25:21,4,0,0,4,0,4
Find Account,0,Yes,2,No,0,7656,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,AA Arrangement - Model Bank,No,,2026-02-02 23:26:03,274,12,0,286,11,263
Create New Till,0,Yes,2,Yes,2,4751,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER ID,No,,2026-02-02 23:26:25,257,1,0,258,2,255
Create New Till,0,Yes,2,Yes,2,4902,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER ID,No,,2026-02-02 23:26:34,257,1,0,258,2,255
Create New Till,0,Yes,2,Yes,2,4967,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER ID,No,,2026-02-02 23:26:43,257,1,0,258,2,255
Create New Till,0,Yes,2,Yes,2,4651,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER ID,No,,2026-02-02 23:26:52,257,1,0,258,2,255
Change Till User,0,Yes,2,Yes,1,8205,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Reassign Till - Model Bank,No,,2026-02-02 23:27:01,221,0,0,221,0,221
Reopen Teller,0,Yes,2,No,0,12262,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Reopen Teller - Model Bank,No,,2026-02-02 23:27:17,0,0,0,0,0,0
Authorise/Delete Till Closure,0,Yes,2,No,0,12580,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Authorise/Delete Operations - Model Bank,No,,2026-02-02 23:27:37,0,0,0,0,0,0
Authorise/Delete Till Transfer,0,Yes,2,No,0,12541,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Authorise/Delete Operations - Model Bank,No,,2026-02-02 23:27:57,0,0,0,0,0,0
Authorise/Delete Till Transfer,0,Yes,2,No,0,12524,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Authorise/Delete Operations - Model Bank,No,,2026-02-02 23:28:17,0,0,0,0,0,0
Create/Amend Internal Account,0,Yes,2,Yes,2,4921,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,ACCOUNT,No,,2026-02-02 23:28:46,257,1,0,258,2,255
Create/Amend Internal Account,0,Yes,2,Yes,2,4667,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,ACCOUNT,No,,2026-02-02 23:28:55,257,1,0,258,2,255
Authorise/Delete Internal Accounts,0,Yes,2,No,0,12566,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Unauthorised Interest Corrections - Model Bank,No,,2026-02-02 23:29:04,0,0,0,0,0,0
Authorise/Delete TC Stock Transactions,0,Yes,2,No,0,12277,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Operations - Model Bank,No,,2026-02-02 23:29:24,0,0,0,0,0,0
Authorise/Delete Nostro Funding,0,Yes,2,Yes,1,9555,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Funds Transfer Operations - Model Bank,No,,2026-02-02 23:29:44,221,0,0,221,0,221
Cash Position by Till,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:30:03,0,0,0,0,0,0
Cash deposit Local,0,Yes,2,Yes,2,6858,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:30:53,309,1,0,310,2,307
Cash deposit Local,0,Yes,2,Yes,2,6494,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:31:04,309,1,0,310,2,307
Authorise/Delete Teller Cash Transactions,0,Yes,2,No,0,12259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Operations - Model Bank,No,,2026-02-02 23:32:24,0,0,0,0,0,0
Sell Fgn Ccy against Local Ccy,0,Yes,2,Yes,2,5239,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:32:54,309,1,0,310,2,307
Authorise/Delete Currency Exchange,0,Yes,2,Yes,1,8633,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Operations - Model Bank,No,,2026-02-02 23:33:24,221,0,0,221,0,221
Receipt of TC Stock,0,Yes,2,Yes,2,5304,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:33:49,309,1,0,310,2,307
Sell TC's against Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:34:49,0,0,0,0,0,0
Sell TC's against Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:34:49,0,0,0,0,0,0
Sell TC's against Account,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:34:49,0,0,0,0,0,0
Buy TC's against Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:34:49,0,0,0,0,0,0
Buy TC's against Account,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:34:49,0,0,0,0,0,0
Authorise/Delete TC Transactions,0,Yes,2,No,0,12528,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Operations - Model Bank,No,,2026-02-02 23:35:33,0,0,0,0,0,0
Issue LCY Drafts against Cash,0,Yes,2,No,0,14008,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Local Draft Issue - Model Bank,No,,2026-02-02 23:35:53,0,0,0,0,0,0
Issue LCY Drafts against Cash,0,Yes,2,No,0,13648,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Local Draft Issue - Model Bank,No,,2026-02-02 23:36:14,0,0,0,0,0,0
Issue LCY Drafts against Account,0,Yes,2,No,0,13649,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Local Draft Issue - Model Bank,No,,2026-02-02 23:36:35,0,0,0,0,0,0
Payment of LCY Drafts by Cash,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:36:58,0,0,0,0,0,0
Payment of LCY Drafts to Account,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:37:04,0,0,0,0,0,0
Authorise/Delete Draft Transactions,0,Yes,2,No,0,12469,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Operations - Model Bank,No,,2026-02-02 23:37:09,0,0,0,0,0,0
Account to Account Transfer,0,Yes,2,Yes,2,5246,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:37:38,309,1,0,310,2,307
Authorise/Delete Account Transfer,0,Yes,2,Yes,1,8886,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Account - Model Bank,No,,2026-02-02 23:37:48,221,0,0,221,0,221
Update Account Statement,0,Yes,2,Yes,2,4734,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Account Statement,No,,2026-02-02 23:38:14,257,1,0,258,2,255
LCY Till Transfer,0,Yes,2,Yes,2,5765,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:38:42,309,1,0,310,2,307
Initiate Till Closure,0,Yes,2,Yes,2,4587,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER ID,No,,2026-02-02 23:39:31,257,1,0,258,2,255
Cash Position by Till,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-02 23:39:42,0,0,0,0,0,0
Local Draft Enquiries,0,Yes,2,No,0,13079,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Local Draft Enquiries - Model Bank,No,,2026-02-02 23:39:47,0,0,0,0,0,0
Till Cash Entries Today,0,Yes,2,No,0,7140,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Till Cash Entries Today - Model Bank,No,,2026-02-02 23:40:07,173,7,0,180,5,168
Till TC Issue Entries Today,0,Yes,2,No,0,7176,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Till Cash Entries Today - Model Bank,No,,2026-02-02 23:40:19,175,5,0,180,5,170
Till TC Buy Entries Today,0,Yes,2,No,0,7129,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Till TC Buy Entries Today - Model Bank,No,,2026-02-02 23:40:31,175,5,0,180,5,170
Find Account,0,Yes,2,No,0,7874,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,AA Arrangement - Model Bank,No,,2026-02-02 23:40:43,274,12,0,286,11,263
Find Account,0,Yes,2,No,0,7732,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,AA Arrangement - Model Bank,No,,2026-02-02 23:40:56,274,12,0,286,11,263
Multi Till Operations,0,Yes,2,No,0,22748,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TFS Transaction - Model Bank,No,,2026-02-02 23:41:32,0,0,0,0,0,0
Multi Till Operations - Lcy,0,Yes,2,No,0,22921,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TFS Transaction - Model Bank,No,,2026-02-02 23:42:03,0,0,0,0,0,0
Reverse TFS Transaction,0,Yes,2,Yes,1,8459,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Reverse TFS Transaction - Model Bank,No,,2026-02-02 23:42:45,221,0,0,221,0,221
Reverse TFS Transaction - History,0,Yes,2,Yes,1,8289,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Reverse TFS Transaction - Model Bank,No,,2026-02-02 23:43:01,221,0,0,221,0,221
Authorise/Delete TFS Transactions,0,Yes,2,Yes,1,8452,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Unauthorised TFS - Model Bank,No,,2026-02-02 23:43:17,221,0,0,221,0,221
Draft Issue in Local Currency,0,Yes,2,Yes,2,7303,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Payment Order,No,,2026-02-02 23:43:46,309,1,1,311,20,289
Authorise/Delete Draft/Acct Trfr,0,Yes,2,No,0,12437,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Teller Operations - Model Bank,No,,2026-02-02 23:44:26,0,0,0,0,0,0
Pay/Ret LCY Drafts in Hold recd thro Clearing,0,Yes,2,No,0,12294,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Pymnt/Return of Drafts in Exception - Model Bank,No,,2026-02-02 23:44:58,0,0,0,0,0,0
Stop Payment for Drafts,0,Yes,2,No,0,12553,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Mark Stop Payment - Model Bank,No,,2026-02-02 23:45:18,0,0,0,0,0,0
Authorise/Delete Stop payment of drafts,0,Yes,2,No,0,12552,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise Investigation Items - Model Bank,No,,2026-02-02 23:45:38,0,0,0,0,0,0
Revoke Stop Payment of Draft,0,Yes,2,No,0,12654,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Revoke Stop Payment - Model Bank,No,,2026-02-02 23:45:58,0,0,0,0,0,0
Authorise/Delete Revoke Stop Payment of Draft,0,Yes,2,Yes,1,8730,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Revoke - Model Bank,No,,2026-02-02 23:46:18,221,0,0,221,0,221
Cancellation of LCY Drafts,0,Yes,2,No,0,12421,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Cancellations Drafts - Model Bank,No,,2026-02-02 23:46:34,0,0,0,0,0,0
Authorise/Delete Cancellation of LCY Drafts,0,Yes,2,Yes,1,8996,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise Cancellation of Drafts - Model Bank,No,,2026-02-02 23:46:54,221,0,0,221,0,221
View Debit/Credit Advices,0,Yes,2,No,0,12409,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,FT Transaction Delivery - Model Bank,No,,2026-02-02 23:47:10,0,0,0,0,0,0
Local Draft Enquiries,0,Yes,2,No,0,13062,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Local Draft Enquiries - Model Bank,No,,2026-02-02 23:47:30,0,0,0,0,0,0
Local Draft Enquiries,0,Yes,2,No,0,13269,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Local Draft Enquiries - Model Bank,No,,2026-02-02 23:47:50,0,0,0,0,0,0
Receipt of Stock,0,Yes,2,Yes,2,2563,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,STOCK.ENTRY,No,,2026-02-02 23:48:18,273,1,1,275,9,264
Authorise / Delete Receipt of Stock,0,Yes,2,No,0,12268,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Stock Entry - Model Bank,No,,2026-02-02 23:48:25,0,0,0,0,0,0
Unauthorised Cheque Issue,0,Yes,2,Yes,1,8673,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Unauthorised Cheque Issue - Model Bank,No,,2026-02-02 23:48:45,221,0,0,221,0,221
Authorise / Delete Issue of Cheques,0,Yes,2,Yes,1,8490,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Cheque Issue - Model Bank,No,,2026-02-02 23:49:01,221,0,0,221,0,221
Authorise/Delete Stop Payment of Cheque,0,Yes,2,No,0,12182,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise Investigation Items - Model Bank,No,,2026-02-02 23:49:26,0,0,0,0,0,0
Revoke Stop Payment of Cheque,0,Yes,2,No,0,12630,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Revoke Stop Payment - Model Bank,No,,2026-02-02 23:49:46,0,0,0,0,0,0
Authorise/Delete Revoke Payment Stop,0,Yes,2,Yes,1,8582,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Revoke - Model Bank,No,,2026-02-02 23:50:06,221,0,0,221,0,221
Send Stop Payment Status Msg-MT112,0,Yes,2,No,0,12237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Confirm Stop Payment - Model Bank,No,,2026-02-02 23:50:22,0,0,0,0,0,0
Authorise/Delete Status Update-MT112,0,Yes,2,No,0,12549,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise MT112 - Model Bank,No,,2026-02-02 23:50:42,0,0,0,0,0,0
Cheque Return Amend/Delete,0,Yes,2,No,0,12189,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Amend Cheque Return - Model Bank,No,,2026-02-02 23:51:11,0,0,0,0,0,0
Authorise Cheque Return,0,Yes,2,No,0,12439,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise Cheque Return - Model Bank,No,,2026-02-02 23:51:31,0,0,0,0,0,0
List of Cheque Return,0,Yes,2,No,0,12404,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Cheque Return List - Model Bank,No,,2026-02-02 23:51:50,0,0,0,0,0,0
New Card Issue,0,Yes,2,Yes,2,4696,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,CARD ISSUE,No,,2026-02-02 23:52:20,257,1,0,258,2,255
Manage card,0,Yes,2,No,0,12419,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Manage Card - Model Bank,No,,2026-02-02 23:52:29,0,0,0,0,0,0
Authorise/Delete Card Issue,0,Yes,2,Yes,1,8814,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Card Issue - Model Bank,No,,2026-02-02 23:52:49,221,0,0,221,0,221
Deposit Local Cheques - Direct Clearing,0,Yes,2,Yes,2,5430,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:53:15,309,1,0,310,2,307
Deposit Local Cheques - Direct Clearing,0,Yes,2,Yes,2,5525,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:53:25,309,1,0,310,2,307
Authorise/Delete Outward Clearing,0,Yes,2,Yes,1,8418,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Outward Clearing - Model Bank,No,,2026-02-02 23:53:45,221,0,0,221,0,221
Authorise/Delete Cheque Collection,0,Yes,2,No,0,12523,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Cheques Colln - Model Bank,No,,2026-02-02 23:54:01,0,0,0,0,0,0
Deposit Outstation Cheques,0,Yes,2,Yes,2,5298,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:56:07,309,1,0,310,2,307
Authorise/Delete Outstation Cheques,0,Yes,2,Yes,1,8696,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Outward Clearing - Model Bank,No,,2026-02-02 23:56:17,221,0,0,221,0,221
Pay / Return Outstation Cheques,0,Yes,2,No,0,12552,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Outstation Cheques Operations - Model Bank,No,,2026-02-02 23:56:33,0,0,0,0,0,0
Authorise/Delete Pay/Return Outstation Chqs,0,Yes,2,No,0,12247,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Pay/Return OS Chqs - Model Bank,No,,2026-02-02 23:56:53,0,0,0,0,0,0
Deposit Foreign Cheques,0,Yes,2,Yes,2,5363,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,TELLER,No,,2026-02-02 23:57:47,309,1,0,310,2,307
Authorise/Delete Foreign Cheques,0,Yes,2,Yes,1,8097,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Foreign Cheques - Model Bank,No,,2026-02-02 23:57:57,221,0,0,221,0,221
Authorise/Delete Pay/Return Foreign Chqs,0,Yes,2,No,0,12306,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Authorise/Delete Pay/Return OS Chqs - Model Bank,No,,2026-02-02 23:58:12,0,0,0,0,0,0
Unauthorised Cheque Collection,0,Yes,2,Yes,1,8225,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Unauthorised Cheque Issue - Model Bank,No,,2026-02-02 23:58:56,221,0,0,221,0,221
Unauthorised Cheque Collection,0,Yes,2,Yes,1,8127,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Unauthorised Cheque Issue - Model Bank,No,,2026-02-02 23:59:12,221,0,0,221,0,221
Authorise/Delete Settlements,0,Yes,2,No,0,12318,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Funds Transfer Operations - Model Bank,No,,2026-02-02 23:59:27,0,0,0,0,0,0
Authorise/Delete Settlements,0,Yes,2,No,0,12381,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Funds Transfer Operations - Model Bank,No,,2026-02-02 23:59:47,0,0,0,0,0,0
Cheque Collection for Cheque Change,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 00:00:09,0,0,0,0,0,0
Unrealised Outstation Cheques,0,Yes,2,Yes,1,8251,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Pending Outstation Cheques - Model Bank,No,,2026-02-03 00:00:13,221,0,0,221,0,221
Unrealised Foreign Cheques,0,Yes,2,No,0,12192,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,Error,No,,2026-02-03 00:00:29,0,0,0,0,0,0
Cheque Collection Details,0,Yes,2,No,0,32248,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:00:48,0,0,0,0,0,0
Find Multi Currency,0,Yes,2,No,0,32363,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:01:28,0,0,0,0,0,0
Find Multi Currency,0,Yes,2,No,0,32275,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:02:08,0,0,0,0,0,0
Find Deposit,0,Yes,2,No,0,32200,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:02:47,0,0,0,0,0,0
Find Deposit,0,Yes,2,No,0,32193,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:03:27,0,0,0,0,0,0
AA Deposit - Fund,0,Yes,2,No,0,32254,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:04:07,0,0,0,0,0,0
AA Deposit - Fund,0,Yes,2,No,0,32201,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:04:46,0,0,0,0,0,0
AA Deposit - Fund,0,Yes,2,No,0,32284,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:05:26,0,0,0,0,0,0
AA Pay-out-Domestic,0,Yes,2,No,0,32249,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 00:06:06,0,0,0,0,0,0
